,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Basic Rendering,3,Usage,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Basic Rendering,3,Usage,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Basic Rendering,3,Assessment,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Basic Rendering,3,Assessment,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Basic Rendering,3,Assessment,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Geometric Modeling,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Geometric Modeling,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Geometric Modeling,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Geometric Modeling,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Geometric Modeling,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Geometric Modeling,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Geometric Modeling,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Geometric Modeling,3,Assessment,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,3,Assessment,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,3,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Advanced Rendering,3,Usage,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Computer Animation,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Computer Animation,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Computer Animation,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Computer Animation,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Computer Animation,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Computer Animation,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Computer Animation,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Computer Animation,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Visualization,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Visualization,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Visualization,3,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Visualization,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Visualization,3,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Visualization,3,Assessment,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV,Visualization,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Foundations,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Foundations,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Foundations,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Foundations,1,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Foundations,1,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Foundations,1,Assessment,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Designing Interaction,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Designing Interaction,2,Assessment,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Designing Interaction,2,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Designing Interaction,2,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Designing Interaction,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Programming Interactive Systems,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Programming Interactive Systems,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Programming Interactive Systems,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Programming Interactive Systems,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Programming Interactive Systems,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,User-centered design and testing,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,User-centered design and testing,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,User-centered design and testing,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,User-centered design and testing,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,User-centered design and testing,3,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,User-centered design and testing,3,Assessment,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,New Interactive Technologies,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,New Interactive Technologies,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,New Interactive Technologies,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,New Interactive Technologies,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Collaboration and communication,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Collaboration and communication,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Collaboration and communication,3,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Collaboration and communication,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Collaboration and communication,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Statistical methods for HCI,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Statistical methods for HCI,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Statistical methods for HCI,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Statistical methods for HCI,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Statistical methods for HCI,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Human factors and security,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Human factors and security,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Human factors and security,3,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Human factors and security,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Human factors and security,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Human factors and security,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Design-oriented HCI,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Design-oriented HCI,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Design-oriented HCI,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,Design-oriented HCI,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,"Mixed, Augmented and Virtual Reality",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,"Mixed, Augmented and Virtual Reality",3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,"Mixed, Augmented and Virtual Reality",3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,"Mixed, Augmented and Virtual Reality",3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,"Mixed, Augmented and Virtual Reality",3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,"Mixed, Augmented and Virtual Reality",3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,"Mixed, Augmented and Virtual Reality",3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Foundational Concepts in Security,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Foundational Concepts in Security,1,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Foundational Concepts in Security,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Foundational Concepts in Security,1,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Foundational Concepts in Security,1,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Foundational Concepts in Security,1,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,1,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,1,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,1,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,1,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,1,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,2,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,2,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,2,Familiarity,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,2,Familiarity,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,2,Familiarity,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Principles of Secure Design,2,Familiarity,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,1,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,1,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,1,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,2,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,2,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,2,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,3,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,3,Familiarity,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,3,Usage,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,3,Usage,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Defensive Programming,3,Familiarity,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Threats and Attacks,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Threats and Attacks,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Threats and Attacks,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Threats and Attacks,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Threats and Attacks,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Threats and Attacks,2,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Threats and Attacks,2,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,2,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Network Security,3,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Familiarity,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Familiarity,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Usage,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Familiarity,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Cryptography,3,Familiarity,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Web Security,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Web Security,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Web Security,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Web Security,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Web Security,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,0,0, ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Platform Security,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Security Policy and Governance,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Security Policy and Governance,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Security Policy and Governance,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Security Policy and Governance,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Security Policy and Governance,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Security Policy and Governance,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Security Policy and Governance,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Security Policy and Governance,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Usage,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Usage,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Usage,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Usage,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Familiarity,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Usage,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Usage,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS,Digital Forensics,3,Familiarity,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Secure Software Engineering,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Secure Software Engineering,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Secure Software Engineering,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Secure Software Engineering,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Secure Software Engineering,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAS ,Secure Software Engineering,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,1,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,1,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,1,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,1,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,1,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,2,Assessment,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,2,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,2,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,2,Familiarity,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,2,Familiarity,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,2,Familiarity,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Information Management Concepts,2,Usage,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,2,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,2,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,2,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,2,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Database Systems,3,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,2,Assessment,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,2,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,2,Assessment,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Data Modeling,2,Usage,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM ,Indexing,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM ,Indexing,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM ,Indexing,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM ,Indexing,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM ,Indexing,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM ,Indexing,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM ,Indexing,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IM,Relational Databases,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
